Year,Employee_id,Age,Gender,Department,Job_level,Salary,Total years of service,Years of service within company,Overtime Worked,Stock Option,Number of previous jobs,Marital Status,Years Under Current Manager,Job Satisfaction,Performance Rating, Upskilling Opportunities,Relationship with Manager,Churned
2020,1160,32,Male,Sales,Assistant,96000,11,7,Yes,Yes,4,No,7,2,2,14,4,No
2020,1161,25,Male,Sales,Junior,110500,7,7,Yes,Yes,1,Yes,6,1,5,4,4,No
2020,1162,36,Male,Sales,Senior,140500,14,6,Yes,No,2,No,6,2,5,17,1,No
2020,1163,35,Female,Sales,Assistant,99000,12,3,Yes,No,3,No,5,5,2,3,2,No
2020,1164,33,Male,Finance,Assistant,114000,10,4,Yes,No,7,Yes,4,2,4,8,4,No
2020,1165,37,Male,Developers,Assistant,99000,12,6,No,No,4,No,3,5,2,19,4,No
2020,1166,36,Male,Marketing,Senior,133000,15,5,Yes,No,10,Yes,7,4,4,7,3,No
2020,1167,26,Male,Finance,Junior,88000,3,3,No,No,8,Yes,7,3,4,2,4,No
2020,1168,29,Female,Marketing,Junior,104500,5,3,No,No,2,Yes,6,2,5,9,3,No
2020,1169,32,Female,Sales,Assistant,88500,12,5,Yes,Yes,5,Yes,4,5,1,15,1,No
2020,1170,30,Male,Sales,Assistant,99000,12,4,Yes,Yes,1,No,5,3,2,12,3,No
2020,1171,32,Male,Marketing,Assistant,88500,12,5,Yes,No,7,No,6,5,1,8,2,No
2020,1172,36,Male,Finance,Senior,112000,15,4,No,No,3,No,3,3,2,9,4,No
2020,1173,36,Female,Marketing,Senior,139000,17,5,Yes,No,6,Yes,5,3,4,18,3,No
2020,1174,32,Male,Finance,Assistant,88500,12,3,No,No,3,No,4,2,1,16,1,No
2020,1175,33,Female,Marketing,Assistant,82500,10,7,Yes,Yes,10,No,7,3,1,8,5,No
2020,1176,34,Male,Finance,Assistant,121500,9,4,Yes,No,7,No,4,5,5,15,3,No
2020,1177,37,Female,Finance,Senior,104500,16,6,Yes,No,3,Yes,5,5,1,11,2,No
2020,1178,34,Female,Marketing,Assistant,103500,10,4,No,Yes,6,No,6,2,3,14,4,No
2020,1179,29,Male,Sales,Junior,101500,4,5,Yes,No,3,No,5,5,5,17,5,No
2020,1180,28,Female,Finance,Junior,86500,6,4,No,No,8,Yes,7,5,3,20,1,No
2020,1182,36,Male,Marketing,Senior,128500,17,3,Yes,No,7,No,5,4,3,5,2,No
2020,1183,32,Female,Finance,Assistant,106500,11,5,No,No,8,No,7,4,3,20,4,No
2020,1184,32,Female,Marketing,Assistant,85500,11,6,No,No,2,No,3,1,1,14,5,No
2020,1185,38,Female,Finance,Senior,149500,17,7,No,No,2,Yes,7,4,5,9,4,No
2020,1187,28,Male,Developers,Junior,76000,6,6,No,Yes,1,No,5,4,2,11,5,No
2020,1188,34,Male,Marketing,Assistant,76500,8,5,No,No,3,No,4,4,1,10,1,No
2020,1190,30,Female,Finance,Junior,110500,7,4,No,No,10,Yes,7,3,5,18,4,No
2020,1191,33,Female,Finance,Assistant,109500,12,7,Yes,Yes,8,No,7,5,3,9,4,No
2020,1193,32,Male,Sales,Assistant,106500,11,3,Yes,No,10,No,4,3,3,17,4,No
2020,1194,29,Male,Developers,Junior,79000,7,6,No,No,5,No,4,5,2,17,2,No
2020,1196,38,Male,Finance,Senior,133000,15,3,No,No,4,Yes,4,4,4,9,3,No
2020,1198,36,Male,Marketing,Senior,116500,13,6,No,No,9,No,4,3,3,11,2,No
2020,1199,27,Female,Finance,Junior,67000,3,5,No,Yes,5,No,4,4,2,18,1,No
2020,1200,32,Female,Developers,Assistant,88500,12,5,No,Yes,6,Yes,5,4,1,5,3,No
2020,1201,34,Male,Sales,Junior,79000,7,7,No,Yes,2,No,3,4,2,18,5,No
2020,1202,35,Male,Developers,Senior,136000,16,7,No,No,7,Yes,4,5,4,20,4,No
2020,1203,33,Female,Marketing,Assistant,118500,8,3,Yes,No,9,Yes,6,5,5,9,5,No
2020,1204,30,Female,Finance,Assistant,103500,10,3,Yes,Yes,5,Yes,4,3,3,19,4,No
2020,1205,24,Male,Finance,Junior,110500,7,7,Yes,Yes,10,No,5,4,5,6,3,No
2020,1206,29,Female,Developers,Junior,77500,3,5,No,Yes,7,Yes,6,3,3,8,4,No
2020,1207,34,Female,Developers,Assistant,117000,11,3,No,No,7,No,7,2,4,17,2,No
2020,1209,25,Female,Sales,Junior,104500,5,5,No,Yes,1,Yes,3,4,5,16,1,No
2020,1210,28,Female,Developers,Junior,101500,4,4,No,No,1,Yes,6,4,5,17,2,No
2020,1211,34,Female,Finance,Assistant,109500,12,7,No,No,5,Yes,3,4,3,5,3,No
2020,1213,33,Female,Developers,Assistant,130500,12,4,Yes,Yes,10,No,6,3,5,16,2,No
2020,1214,24,Male,Sales,Junior,73000,5,6,Yes,No,6,Yes,5,4,2,11,2,No
2020,1215,34,Male,Sales,Assistant,96000,11,7,Yes,No,9,No,6,1,2,5,4,No
2020,1216,37,Male,Sales,Senior,116500,13,6,No,No,8,Yes,5,4,3,18,5,No
2020,1217,29,Male,Marketing,Junior,83500,5,5,Yes,No,10,No,6,5,3,14,5,No
2020,1219,29,Male,Sales,Junior,110500,7,6,No,No,1,No,6,5,5,11,5,No
2020,1220,33,Female,Marketing,Assistant,76500,8,5,No,No,7,Yes,4,4,1,15,3,No
2020,1221,32,Male,Sales,Assistant,96000,11,7,No,No,1,Yes,3,3,2,13,3,No
2020,1222,39,Male,Sales,Senior,112000,15,6,No,No,5,No,5,5,2,20,5,No
2020,1223,34,Male,Sales,Assistant,85500,11,5,Yes,No,2,No,4,2,1,10,5,No
2020,1224,27,Female,Sales,Junior,88000,3,4,Yes,No,5,Yes,5,4,4,19,5,No
2020,1225,32,Female,Developers,Assistant,100500,9,3,No,No,5,No,4,5,3,7,4,No
2020,1226,31,Female,Sales,Assistant,103500,10,4,No,Yes,7,Yes,3,5,3,10,5,No
2020,1228,24,Female,Developers,Junior,110500,7,3,No,No,2,Yes,3,3,5,6,4,No
2020,1229,26,Male,Finance,Junior,67000,3,4,No,No,4,No,7,5,2,7,5,No
2020,1230,37,Male,Finance,Assistant,120000,12,4,No,No,6,Yes,5,3,4,18,2,No
2020,1231,38,Male,Developers,Senior,137500,13,7,Yes,No,1,No,3,5,5,13,3,No
2020,1232,34,Female,Finance,Assistant,118500,8,3,No,Yes,8,Yes,4,5,5,15,5,No
2020,1233,25,Female,Marketing,Junior,62500,5,4,Yes,Yes,1,No,5,5,1,5,1,No
2020,1234,26,Male,Developers,Junior,83500,5,4,Yes,Yes,8,Yes,7,3,3,15,1,No
2020,1236,39,Male,Developers,Senior,115000,16,7,Yes,No,4,Yes,7,3,2,10,3,No
2020,1237,29,Female,Marketing,Junior,101500,4,7,No,Yes,7,No,6,3,5,16,1,No
2020,1240,27,Male,Sales,Junior,94000,5,7,Yes,No,4,No,5,3,4,10,3,No
2020,1241,36,Male,Developers,Assistant,109500,12,5,Yes,Yes,9,Yes,6,5,3,3,5,No
2020,1242,28,Male,Developers,Junior,97000,6,4,No,No,3,Yes,5,5,4,20,1,No
2020,1243,25,Male,Marketing,Junior,56500,3,6,No,Yes,3,No,7,3,1,19,5,No
2020,1245,34,Male,Finance,Junior,89500,7,4,Yes,No,3,Yes,7,4,3,12,3,No
2020,1246,31,Male,Finance,Assistant,117000,11,5,Yes,No,6,Yes,6,5,4,5,1,No
2020,1248,37,Female,Finance,Senior,140500,14,3,No,No,9,Yes,7,5,5,19,3,No
2020,1250,28,Female,Sales,Junior,94000,5,3,Yes,No,3,Yes,5,5,4,3,4,No
2020,1251,31,Female,Sales,Assistant,97500,8,5,No,No,10,Yes,7,5,3,5,2,No
2020,1253,38,Female,Marketing,Senior,136000,16,6,No,No,5,Yes,5,5,4,9,4,No
2020,1254,31,Male,Sales,Assistant,79500,9,6,No,Yes,5,Yes,6,3,1,20,4,No
2020,1255,37,Female,Finance,Assistant,99000,12,5,No,No,4,Yes,5,5,2,3,2,No
2020,1257,39,Female,Finance,Senior,116500,13,5,No,No,10,Yes,5,5,3,2,4,No
2020,1258,36,Female,Finance,Senior,136000,16,6,No,Yes,8,Yes,4,1,4,8,3,No
2020,1259,26,Female,Finance,Junior,88000,3,5,No,Yes,9,Yes,7,5,4,16,4,No
2020,1260,35,Female,Developers,Assistant,88500,12,3,Yes,No,3,No,5,4,1,14,4,No
2020,1261,32,Male,Marketing,Assistant,117000,11,7,Yes,No,6,No,7,4,4,12,1,No
2020,1262,31,Male,Developers,Junior,89500,7,4,Yes,Yes,2,Yes,4,3,3,20,4,No
2020,1263,32,Male,Finance,Junior,79000,7,3,Yes,No,9,No,7,3,2,8,4,No
2020,1264,31,Female,Marketing,Assistant,79500,9,4,No,Yes,7,Yes,3,4,1,18,5,No
2020,1265,37,Male,Developers,Senior,140500,14,3,Yes,No,4,Yes,3,4,5,17,2,No
2020,1266,30,Female,Sales,Assistant,96000,11,5,Yes,No,2,Yes,3,4,2,5,1,No
2020,1267,32,Female,Finance,Assistant,109500,12,5,No,No,5,No,5,4,3,20,4,No
2020,1268,28,Female,Developers,Junior,86500,6,3,No,No,2,Yes,4,4,3,12,1,No
2020,1269,34,Male,Finance,Assistant,120000,12,4,Yes,No,6,No,7,4,4,7,2,No
2020,1270,38,Female,Sales,Senior,143500,15,5,No,No,5,Yes,3,2,5,15,3,No
2020,1271,33,Male,Developers,Assistant,108000,8,4,No,No,1,Yes,5,2,4,7,4,No
2020,1272,30,Female,Developers,Junior,79000,7,5,No,Yes,4,Yes,6,1,2,5,4,No
2020,1274,34,Female,Sales,Assistant,96000,11,6,No,Yes,4,No,7,4,2,11,1,No
2020,1276,38,Male,Developers,Assistant,88500,12,7,Yes,No,2,No,3,4,1,20,1,No
2020,1277,30,Female,Marketing,Junior,68500,7,3,Yes,No,10,No,5,3,1,5,4,No
2020,1278,37,Male,Developers,Senior,107500,17,4,Yes,No,10,No,5,1,1,15,3,No
2020,1279,24,Female,Finance,Junior,59500,4,4,Yes,Yes,5,No,6,3,1,14,4,No
2020,1280,28,Female,Sales,Junior,76000,6,6,No,No,5,Yes,5,4,2,17,2,No
2020,1282,31,Male,Finance,Assistant,124500,10,5,Yes,No,9,No,7,1,5,20,5,No
2020,1283,37,Female,Developers,Senior,130000,14,3,No,Yes,8,Yes,5,5,4,11,2,No
2020,1284,27,Female,Sales,Junior,91000,4,3,No,No,9,Yes,4,3,4,7,2,No
2020,1285,31,Male,Developers,Assistant,117000,11,7,Yes,Yes,10,No,4,1,4,17,5,No
2020,1287,26,Male,Developers,Junior,101500,4,7,No,Yes,9,Yes,5,4,5,6,3,No
2020,1288,28,Male,Developers,Junior,70000,4,7,No,No,10,Yes,7,3,2,5,4,No
2020,1289,35,Male,Sales,Senior,139000,17,6,Yes,No,4,No,3,4,4,18,1,No
2020,1290,34,Female,Marketing,Assistant,97500,8,5,Yes,No,5,Yes,3,4,3,3,2,No
2020,1291,24,Male,Marketing,Junior,97000,6,7,No,No,3,No,7,5,4,9,3,No
2020,1292,39,Male,Marketing,Senior,139000,17,7,No,No,7,Yes,6,3,4,2,4,No
2020,1293,39,Female,Developers,Senior,149500,17,7,Yes,No,10,No,3,3,5,7,5,No
2020,1294,34,Male,Marketing,Assistant,127500,11,7,Yes,No,4,No,3,3,5,18,4,No
2020,1295,28,Male,Sales,Junior,89500,7,4,Yes,No,3,No,4,5,3,8,1,No
2020,1296,27,Female,Marketing,Junior,79000,7,5,No,No,10,Yes,6,5,2,16,1,No
2020,1297,37,Female,Developers,Senior,115000,16,3,Yes,No,2,Yes,5,4,2,3,1,No
2020,1298,34,Female,Sales,Assistant,121500,9,4,No,No,8,Yes,5,1,5,8,5,No
2020,1299,38,Male,Sales,Assistant,130500,12,7,Yes,No,2,No,7,1,5,13,1,No
2020,1301,27,Female,Finance,Junior,98500,3,3,Yes,Yes,9,No,3,3,5,4,1,No
2020,1302,27,Male,Sales,Junior,94000,5,3,No,No,2,No,4,5,4,15,3,No
2020,1303,24,Male,Developers,Junior,94000,5,4,No,No,5,No,6,3,4,19,3,No
2020,1304,34,Male,Finance,Assistant,106500,11,3,Yes,No,4,No,5,4,3,9,2,No
2020,1305,31,Male,Sales,Assistant,79500,9,7,Yes,No,9,Yes,7,4,1,11,1,No
2020,1306,38,Female,Developers,Senior,128500,17,4,No,Yes,10,No,7,4,3,7,3,No
2020,1308,32,Male,Sales,Assistant,117000,11,6,No,No,4,No,7,4,4,17,5,No
2020,1309,32,Female,Sales,Assistant,100500,9,7,Yes,Yes,10,No,4,3,3,11,3,No
2020,1312,33,Male,Sales,Junior,79000,7,4,Yes,No,10,Yes,4,1,2,9,5,No
2020,1313,39,Female,Marketing,Senior,101500,15,5,No,Yes,7,No,3,4,1,20,5,No
2020,1314,24,Female,Marketing,Junior,76000,6,5,Yes,Yes,3,No,7,3,2,10,2,No
2020,1315,34,Male,Sales,Junior,89500,7,4,No,No,9,No,4,1,3,18,3,No
2020,1316,30,Female,Developers,Assistant,90000,9,5,Yes,No,9,Yes,3,5,2,12,5,No
2020,1317,28,Male,Finance,Junior,76000,6,7,Yes,Yes,3,Yes,6,5,2,10,5,No
2020,1318,25,Female,Sales,Junior,56500,3,4,Yes,No,3,Yes,4,4,1,5,3,No
2020,1319,31,Female,Finance,Assistant,96000,11,6,Yes,No,10,No,5,1,2,13,1,No
2020,1320,26,Female,Sales,Junior,88000,3,4,No,Yes,5,Yes,4,4,4,5,4,No
2020,1321,36,Male,Developers,Assistant,130500,12,6,No,No,10,Yes,5,2,5,10,5,No
2020,1322,29,Female,Marketing,Junior,70000,4,5,No,No,5,No,7,2,2,2,5,No
2020,1323,31,Female,Finance,Junior,79000,7,5,No,No,10,No,7,2,2,20,3,No
2020,1324,25,Male,Finance,Junior,107500,6,3,No,No,6,No,3,2,5,14,5,No
2020,1325,37,Female,Finance,Senior,140500,14,7,No,No,3,No,7,1,5,17,5,No
2020,1326,34,Male,Finance,Junior,110500,7,7,Yes,No,10,Yes,6,5,5,11,4,No
2020,1327,25,Female,Marketing,Junior,70000,4,5,No,Yes,9,No,4,1,2,15,1,No
2020,1328,37,Male,Marketing,Senior,118000,17,4,No,No,6,No,5,4,2,6,5,No
2020,1329,38,Male,Sales,Senior,107500,17,7,Yes,No,5,Yes,5,4,1,5,5,No
2020,1330,37,Male,Sales,Senior,143500,15,6,No,Yes,5,No,3,3,5,17,1,No
2020,1331,28,Male,Sales,Junior,110500,7,3,Yes,No,3,No,3,1,5,14,3,No
2020,1332,29,Male,Marketing,Junior,91000,4,6,No,No,10,No,6,4,4,5,4,No
2020,1333,24,Female,Developers,Junior,59500,4,4,No,No,3,No,5,3,1,7,3,No
2020,1334,26,Female,Sales,Junior,59500,4,4,No,No,7,Yes,6,3,1,19,2,No
2020,1335,33,Male,Sales,Assistant,82500,10,5,Yes,No,3,Yes,5,1,1,19,5,No
2020,1336,28,Female,Sales,Junior,94000,5,5,No,No,5,No,4,2,4,8,5,No
2020,1339,24,Male,Marketing,Junior,110500,7,5,No,No,1,Yes,3,3,5,10,4,No
2020,1340,27,Female,Developers,Junior,88000,3,4,Yes,No,1,No,4,3,4,3,5,No
2020,1341,25,Male,Marketing,Junior,104500,5,3,Yes,No,3,No,3,1,5,19,5,No
2020,1342,24,Male,Developers,Junior,104500,5,7,Yes,No,10,Yes,5,3,5,11,5,No
2020,1343,29,Male,Developers,Junior,80500,4,5,Yes,No,9,Yes,4,3,3,13,4,No
2020,1345,30,Male,Developers,Assistant,117000,11,3,Yes,No,3,Yes,3,3,4,9,5,No
2020,1346,30,Female,Marketing,Junior,110500,7,4,Yes,No,5,Yes,4,4,5,8,3,No
2020,1347,33,Female,Marketing,Assistant,99000,12,6,No,No,5,No,4,1,2,18,3,No
2020,1348,29,Female,Developers,Junior,94000,5,6,Yes,Yes,2,Yes,6,5,4,8,1,No
2020,1349,35,Female,Finance,Senior,115000,16,3,Yes,No,10,No,4,2,2,14,2,No
2020,1350,37,Male,Sales,Senior,137500,13,4,No,No,8,Yes,5,3,5,12,4,No
2020,1351,37,Female,Sales,Assistant,99000,12,5,No,No,9,Yes,6,2,2,18,5,No
2020,1352,36,Male,Finance,Senior,119500,14,6,Yes,Yes,3,Yes,3,3,3,9,3,No
2020,1353,24,Female,Developers,Junior,104500,5,5,No,No,6,Yes,4,3,5,11,4,No
2020,1354,28,Male,Sales,Junior,56500,3,3,Yes,Yes,5,No,4,2,1,9,4,No
2020,1355,32,Male,Marketing,Assistant,130500,12,3,Yes,No,10,Yes,7,2,5,16,4,No
2020,1356,30,Female,Sales,Junior,110500,7,6,No,Yes,9,Yes,6,3,5,8,3,No
2020,1357,26,Female,Developers,Junior,65500,6,4,Yes,No,8,Yes,4,4,1,18,4,No
2020,1358,24,Female,Finance,Junior,80500,4,6,No,Yes,9,No,3,1,3,11,5,No
2020,1359,33,Male,Sales,Junior,89500,7,3,Yes,No,5,No,7,5,3,19,1,No
2020,1360,27,Male,Finance,Junior,68500,7,7,No,No,6,Yes,5,5,1,2,4,No
2020,1361,26,Male,Sales,Junior,56500,3,5,Yes,No,10,Yes,7,4,1,6,5,No
2020,1362,30,Male,Developers,Junior,68500,7,7,Yes,No,3,Yes,7,5,1,19,5,No
2020,1363,26,Male,Marketing,Junior,98500,3,3,No,No,2,Yes,4,4,5,3,1,No
2020,1364,24,Female,Finance,Junior,73000,5,5,No,No,9,Yes,5,5,2,13,5,No
2020,1366,31,Male,Marketing,Assistant,90000,9,7,Yes,No,10,No,7,2,2,10,4,No
2020,1367,29,Female,Sales,Junior,94000,5,7,Yes,No,2,No,3,1,4,16,5,No
2020,1368,29,Female,Marketing,Junior,65500,6,3,No,Yes,6,Yes,5,4,1,9,1,No
2020,1369,27,Male,Marketing,Junior,59500,4,7,No,No,4,No,3,4,1,6,4,No
2020,1370,24,Male,Marketing,Junior,88000,3,3,Yes,No,2,Yes,6,2,4,17,1,No
2020,1371,24,Male,Developers,Junior,110500,7,7,No,No,10,No,4,4,5,7,4,No
2020,1372,24,Male,Developers,Junior,107500,6,7,No,Yes,8,No,7,5,5,16,5,No
2020,1373,32,Female,Sales,Assistant,118500,8,4,Yes,Yes,1,No,7,2,5,12,3,No
2020,1374,28,Female,Developers,Junior,86500,6,3,Yes,Yes,7,No,6,3,3,15,4,No
2020,1375,31,Male,Finance,Junior,89500,7,5,Yes,No,4,No,5,4,3,16,3,No
2020,1376,35,Male,Sales,Assistant,88500,12,6,Yes,No,9,Yes,5,2,1,15,1,No
2020,1378,36,Female,Finance,Senior,130000,14,5,Yes,No,3,No,3,4,4,5,4,No
2020,1379,27,Female,Sales,Junior,110500,7,4,No,No,5,No,3,5,5,19,4,No
2020,1380,38,Female,Finance,Senior,115000,16,5,Yes,No,9,No,4,4,2,17,1,No
2020,1381,24,Male,Finance,Junior,65500,6,6,Yes,Yes,7,Yes,3,5,1,19,5,No
2020,1383,27,Female,Developers,Junior,73000,5,5,Yes,No,10,Yes,4,5,2,20,1,No
2020,1384,28,Female,Marketing,Junior,65500,6,5,Yes,No,6,No,3,2,1,6,5,No
2020,1385,34,Female,Sales,Assistant,120000,12,5,No,No,1,No,7,5,4,12,1,No
2020,1386,35,Male,Finance,Senior,107500,17,6,No,Yes,3,No,3,4,1,3,1,No
2020,1387,34,Female,Developers,Assistant,108000,8,4,Yes,No,1,No,7,5,4,19,5,No
2020,1388,29,Female,Sales,Junior,77500,3,6,Yes,No,1,Yes,6,3,3,12,3,No
2020,1389,39,Female,Finance,Assistant,99000,12,6,Yes,No,2,Yes,3,1,2,15,2,No
2020,1390,33,Female,Developers,Assistant,118500,8,7,No,No,9,Yes,5,5,5,10,1,No
2020,1391,24,Male,Finance,Junior,101500,4,3,No,Yes,3,Yes,3,5,5,7,5,No
2020,1392,32,Male,Marketing,Assistant,121500,9,3,Yes,No,2,No,3,5,5,12,2,No
2020,1393,35,Male,Developers,Senior,140500,14,3,No,Yes,3,No,4,3,5,13,2,No
2020,1394,26,Female,Marketing,Junior,88000,3,6,No,No,1,No,3,2,4,20,5,No
2020,1395,27,Female,Finance,Junior,70000,4,7,No,No,5,Yes,4,5,2,8,5,No
2020,1397,37,Female,Marketing,Senior,146500,16,5,Yes,Yes,7,No,6,5,5,17,4,No
2020,1399,31,Female,Marketing,Assistant,100500,9,3,No,No,10,No,4,3,3,2,5,No
2020,1401,35,Female,Developers,Assistant,130500,12,6,No,No,3,Yes,6,3,5,4,3,No
2020,1402,34,Male,Sales,Assistant,117000,11,7,No,Yes,8,Yes,4,3,4,8,2,No
2020,1403,24,Female,Sales,Junior,104500,5,6,No,Yes,6,Yes,7,4,5,4,1,No
2020,1404,37,Female,Developers,Senior,119500,14,6,Yes,Yes,2,Yes,7,2,3,15,5,No
2020,1405,26,Male,Developers,Junior,68500,7,7,No,Yes,2,No,5,3,1,13,1,No
2020,1407,25,Female,Marketing,Junior,104500,5,6,No,No,7,Yes,7,5,5,5,3,No
2020,1408,39,Female,Marketing,Senior,107500,17,7,Yes,Yes,2,Yes,3,5,1,8,1,No
2020,1409,24,Male,Sales,Junior,56500,3,7,Yes,No,10,No,3,2,1,15,1,No
2020,1410,37,Male,Finance,Senior,140500,14,7,No,No,3,Yes,7,3,5,4,3,No
2020,1411,32,Female,Sales,Assistant,121500,9,7,Yes,No,8,No,6,3,5,7,2,No
2020,1412,24,Female,Developers,Junior,80500,4,6,No,No,6,Yes,4,1,3,16,4,No
2020,1413,34,Female,Developers,Junior,100000,7,4,Yes,No,4,No,7,3,4,19,4,No
2020,1414,24,Female,Marketing,Junior,59500,4,4,No,No,3,Yes,6,1,1,11,3,No
2020,1415,26,Male,Developers,Junior,83500,5,5,Yes,No,2,No,5,2,3,15,3,No
2020,1416,31,Female,Developers,Assistant,109500,12,7,Yes,No,10,No,4,5,3,2,5,No
2020,1417,38,Male,Finance,Senior,95500,13,5,No,Yes,7,No,7,4,1,11,5,No
2020,1419,29,Male,Sales,Junior,83500,5,3,Yes,Yes,4,No,4,2,3,11,5,No
2020,1420,35,Female,Developers,Senior,125500,16,3,Yes,No,7,Yes,3,5,3,4,1,No
2020,1421,39,Male,Finance,Senior,101500,15,5,Yes,No,4,Yes,3,2,1,3,5,No
2020,1422,31,Female,Sales,Assistant,76500,8,4,Yes,Yes,5,No,7,1,1,15,1,No
2020,1424,25,Female,Finance,Junior,77500,3,6,No,No,2,No,6,4,3,14,4,No
2020,1425,25,Female,Sales,Junior,77500,3,5,No,No,5,No,6,4,3,19,4,No
2020,1426,33,Male,Marketing,Assistant,103500,10,5,No,No,3,No,7,1,3,18,3,No
2020,1428,25,Male,Developers,Junior,77500,3,3,Yes,No,10,Yes,3,5,3,1,2,No
2020,1430,35,Female,Sales,Senior,127000,13,6,No,No,9,No,5,5,4,17,3,No
2020,1431,39,Female,Developers,Assistant,120000,12,3,No,Yes,9,No,5,1,4,5,5,No
2020,1432,38,Female,Finance,Senior,125500,16,5,No,No,10,Yes,7,2,3,4,3,No
2020,1433,30,Male,Finance,Assistant,118500,8,3,No,No,1,No,5,1,5,1,3,No
2020,1434,36,Male,Finance,Senior,133000,15,4,Yes,Yes,9,Yes,4,3,4,15,3,No
2020,1435,31,Male,Marketing,Assistant,99000,12,5,Yes,No,6,Yes,5,4,2,5,5,No
2020,1436,28,Female,Developers,Junior,76000,6,7,Yes,Yes,1,Yes,4,5,2,14,5,No
2020,1437,35,Male,Marketing,Senior,109000,14,7,No,No,5,Yes,3,5,2,7,2,No
2020,1439,39,Female,Finance,Senior,116500,13,7,Yes,Yes,8,Yes,5,3,3,9,5,No
2020,1441,39,Male,Sales,Senior,143500,15,4,Yes,No,1,No,3,1,5,13,1,No
2020,1442,36,Female,Marketing,Senior,130000,14,4,No,No,8,Yes,6,5,4,20,5,No
2020,1443,37,Female,Marketing,Senior,104500,16,7,Yes,No,5,Yes,4,3,1,8,4,No
2020,1444,39,Female,Sales,Senior,107500,17,4,No,No,2,No,6,5,1,20,3,No
2020,1445,37,Male,Developers,Senior,116500,13,6,No,Yes,10,No,4,2,3,12,5,No
2020,1446,36,Female,Developers,Assistant,88500,12,4,No,No,6,No,6,2,1,11,3,No
2020,1447,39,Female,Finance,Senior,109000,14,5,Yes,No,9,Yes,4,4,2,15,1,No
2020,1448,29,Female,Finance,Junior,65500,6,6,Yes,No,4,No,6,1,1,13,3,No
2020,1449,31,Male,Sales,Assistant,127500,11,5,Yes,Yes,8,Yes,7,4,5,6,1,No
2020,1450,35,Male,Sales,Assistant,88500,12,3,Yes,Yes,3,No,7,1,1,2,5,No
2020,1452,26,Female,Marketing,Junior,89500,7,4,No,No,7,No,5,5,3,20,2,No
2020,1453,34,Male,Finance,Assistant,121500,9,3,No,No,3,Yes,7,2,5,4,5,No
2020,1454,34,Male,Sales,Junior,110500,7,4,No,No,6,Yes,3,5,5,19,3,No
2020,1455,24,Female,Sales,Junior,80500,4,3,No,No,9,Yes,5,2,3,16,2,No
2020,1456,39,Male,Marketing,Senior,125500,16,6,No,No,2,No,4,5,3,9,5,No
2020,1457,30,Female,Finance,Assistant,118500,8,4,No,No,8,Yes,4,1,5,13,2,No
2020,1459,29,Male,Developers,Junior,100000,7,3,Yes,Yes,1,Yes,7,5,4,2,4,No
2020,1460,29,Male,Marketing,Junior,77500,3,6,No,No,9,Yes,7,1,3,17,4,No
2020,1461,36,Male,Sales,Senior,125500,16,5,No,No,4,No,7,1,3,7,5,No
2020,1464,29,Female,Finance,Junior,79000,7,5,Yes,No,1,No,7,4,2,17,4,No
2020,1465,35,Female,Sales,Senior,122500,15,5,No,Yes,9,Yes,5,3,3,1,4,No
2020,1467,25,Female,Developers,Junior,101500,4,4,Yes,No,2,No,7,4,5,8,3,No
2020,1469,38,Male,Sales,Senior,95500,13,3,Yes,Yes,7,No,4,4,1,15,2,No
2020,1470,29,Female,Developers,Junior,107500,6,7,No,Yes,4,No,5,3,5,20,3,No
2020,1472,27,Male,Marketing,Junior,56500,3,5,Yes,No,6,No,4,4,1,9,2,No
2020,1473,26,Male,Finance,Junior,56500,3,6,Yes,No,3,No,7,3,1,18,2,No
2020,1475,36,Male,Finance,Senior,115000,16,3,No,Yes,7,Yes,5,3,2,3,1,No
2020,1477,29,Female,Developers,Junior,104500,5,6,No,Yes,10,Yes,6,4,5,19,2,No
2020,1478,33,Female,Developers,Assistant,130500,12,7,No,No,9,Yes,3,3,5,18,4,No
2020,1479,39,Male,Marketing,Senior,95500,13,4,Yes,No,1,Yes,5,4,1,15,4,No
2020,1483,30,Male,Developers,Assistant,90000,9,7,Yes,Yes,1,Yes,3,1,2,3,4,No
2020,1485,30,Male,Developers,Assistant,96000,11,4,Yes,No,4,No,3,2,2,12,5,No
2020,1486,28,Male,Developers,Junior,97000,6,5,No,Yes,8,No,4,2,4,12,2,No
2020,1487,29,Male,Marketing,Junior,101500,4,6,Yes,No,4,Yes,4,4,5,18,3,No
2020,1488,30,Female,Sales,Assistant,88500,12,5,Yes,Yes,6,Yes,6,1,1,18,4,No
2020,1489,24,Female,Finance,Junior,89500,7,5,No,No,10,No,4,2,3,19,5,No
2020,1490,32,Male,Sales,Assistant,127500,11,6,Yes,No,4,No,7,5,5,10,3,No
2020,1491,37,Female,Finance,Senior,119500,14,5,Yes,No,1,Yes,5,4,3,13,2,No
2020,1492,31,Male,Finance,Assistant,79500,9,7,Yes,No,1,No,5,5,1,1,5,No
2020,1493,35,Female,Developers,Senior,128500,17,3,Yes,Yes,6,Yes,5,3,3,5,1,No
2020,1494,28,Female,Sales,Junior,77500,3,7,No,No,9,Yes,7,2,3,15,4,No
2020,1495,34,Male,Finance,Junior,100000,7,5,No,Yes,3,No,5,1,4,8,5,No
2020,1497,31,Male,Developers,Assistant,93000,10,6,No,No,1,No,4,3,2,5,5,No
